"Area","Item","Element","Unit","Year","Year_Value","Flag"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","1966",45.1348,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","1967",45.7374,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","1968",44.5876,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","1969",44.4747,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","1970",44.5036,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","1971",45.7575,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","1972",45.8704,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","1973",45.4924,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","1974",46.0966,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","1975",45.3561,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","1976",45.1619,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","1977",45.122,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","1978",44.911,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","1979",45.7729,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","1980",46.8608,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","1981",47.4599,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","1982",46.8848,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","1983",46.5736,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","1984",46.5309,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","1985",46.8039,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","1986",47.0305,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","1987",47.9054,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","1988",48.0696,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","1989",48.7206,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","1990",49.6482,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","1991",50.4565,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","1992",51.0814,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","1993",51.5007,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","1994",52.2196,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","1995",52.8646,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","1996",53.4553,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","1997",53.9216,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","1998",53.2676,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","1999",52.8065,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","2000",53.3452,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","2001",53.6665,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","2002",54.0647,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","2003",53.702,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","2004",53.3945,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","2005",53.5504,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","2006",54.2186,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","2007",54.8395,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","2008",55.7602,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","2009",53.4931,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","2010",53.4725,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","2011",53.5518,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","2012",53.587,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","2013",52.9505,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","2014",53.3378,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","2015",53.4832,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","2016",54.3228,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","2017",54.7177,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","2030",60.7536,"A"
"United States of America","Manure applied to Soils","Emissions (N2O)","gigagrams","2050",64.8521,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1961",38545.1819,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1962",39659.3069,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1963",41417.7925,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1964",42874.0246,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1965",43795.4326,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1966",44031.6355,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1967",44217.1423,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1968",44640.0273,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1969",45091.9833,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1970",46217.2017,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1971",47263.0579,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1972",48633.8958,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1973",50245.6672,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1974",52892.6175,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1975",54637.1017,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1976",52908.8842,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1977",50725.3424,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1978",48083.5658,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1979",45778.3158,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1980",45947.905,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1981",47253.4299,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1982",47690.0385,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1983",47457.5542,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1984",46824.5243,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1985",45149.6255,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1986",43419.523,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1987",42166.4347,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1988",41174.3344,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1989",40010.3909,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1990",39666.9041,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1991",39961.4559,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1992",40494.1798,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1993",41188.6935,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1994",41957.2255,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1995",42699.2403,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1996",43038.8045,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1997",42249.7557,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1998",41466.0556,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","1999",41187.2749,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","2000",40800.8513,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","2001",40519.6334,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","2002",40389.1962,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","2003",40390.3459,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","2004",40150.7464,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","2005",40518.9951,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","2006",41293.8627,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","2007",41229.9654,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","2008",40961.0122,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","2009",40496.4708,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","2010",40295.4121,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","2011",39798.1075,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","2012",39065.6284,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","2013",38612.6589,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","2014",37935.644,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","2015",38188.7508,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","2016",39421.5679,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","2017",40171.7629,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","2030",42378.816,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq)","gigagrams","2050",41368.3365,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq) from N2O","gigagrams","1961",38545.1819,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq) from N2O","gigagrams","1962",39659.3069,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq) from N2O","gigagrams","1963",41417.7925,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq) from N2O","gigagrams","1964",42874.0246,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq) from N2O","gigagrams","1965",43795.4326,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq) from N2O","gigagrams","1966",44031.6355,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq) from N2O","gigagrams","1967",44217.1423,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq) from N2O","gigagrams","1968",44640.0273,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq) from N2O","gigagrams","1969",45091.9833,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq) from N2O","gigagrams","1970",46217.2017,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq) from N2O","gigagrams","1971",47263.0579,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq) from N2O","gigagrams","1972",48633.8958,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq) from N2O","gigagrams","1973",50245.6672,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq) from N2O","gigagrams","1974",52892.6175,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq) from N2O","gigagrams","1975",54637.1017,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq) from N2O","gigagrams","1976",52908.8842,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq) from N2O","gigagrams","1977",50725.3424,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq) from N2O","gigagrams","1978",48083.5658,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq) from N2O","gigagrams","1979",45778.3158,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq) from N2O","gigagrams","1980",45947.905,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq) from N2O","gigagrams","1981",47253.4299,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq) from N2O","gigagrams","1982",47690.0385,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq) from N2O","gigagrams","1983",47457.5542,"A"
"United States of America","Manure left on Pasture","Emissions (CO2eq) from N2O","gigagrams","1984",46824.5243,"A"
